player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
R Mason Thomas,Chiefs,EDGE,,4,4,12.196804,12.196804,3.049201,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Cashius Howell,Bengals,EDGE,,4,4,12.008,12.008,3.002,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Dominique Robinson,Texans,EDGE,28.0,1,1,3.0,1.5,3.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Da'Shawn Hand,Falcons,EDGE,31.0,1,1,3.0,1.5,3.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
D.J. Wonnum,Lions,EDGE,29.0,1,1,3.0,2.27,3.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Nolan Smith,Eagles,EDGE,25.0,4,2,11.992416,11.992416,2.998104,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Felix Anudike-Uzomah,Chiefs,EDGE,24.0,4,1,11.81782,11.81782,2.954455,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Derrick Moore,Lions,EDGE,,4,4,11.426946,11.426946,2.856737,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Zion Young,Ravens,EDGE,,4,4,11.174966,11.174966,2.793742,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Samson Ebukam,Falcons,EDGE,31.0,1,1,2.765,0.7,2.765,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Donovan Ezeiruaku,Cowboys,EDGE,23.0,4,3,10.15509,8.775723,2.538773,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Sam Williams,Cowboys,EDGE,27.0,1,1,2.5,2.0,2.5,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Dante Fowler Jr.,Seahawks,EDGE,32.0,1,1,2.5,0.5,2.5,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
J.T. Tuimoloau,Colts,EDGE,23.0,4,3,9.942464,8.405411,2.485616,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Daniel Hardy,Bears,EDGE,28.0,2,2,4.97,2.45,2.485,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Sam Okuayinonu,49ers,EDGE,28.0,1,1,2.3,1.8,2.3,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Gabe Jacas,Patriots,EDGE,,4,1,8.65697,0.0,2.164243,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Nic Scourton,Panthers,EDGE,22.0,4,3,8.614236,6.660008,2.153559,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
B.J. Ojulari,Cardinals,EDGE,24.0,4,1,8.597614,6.532849,2.149404,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Oluwafemi Oladejo,Titans,EDGE,23.0,4,3,8.415106,6.427591,2.103777,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
L.J. Collier,Cardinals,EDGE,31.0,1,1,2.0,0.75,2.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Chris Rumph II,Saints,EDGE,28.0,1,1,2.0,2.0,2.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Thomas Incoom,Panthers,EDGE,27.0,1,1,2.0,1.1,2.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Keion White,49ers,EDGE,27.0,4,1,7.79017,5.321683,1.947543,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Mike Green,Ravens,EDGE,23.0,4,3,7.419408,4.871004,1.854852,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
