player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Stephen Carlson,Bears,TE,30.0,1,1,1.145,0.0,1.145,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Oronde Gadsden II,Chargers,TE,23.0,4,3,4.574036,0.374036,1.143509,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Jack Endries,Bengals,TE,22.0,4,4,4.551016,0.171016,1.137754,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Jaren Kanak,Titans,TE,22.0,4,4,4.543412,1634.0,1.135853,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Jackson Hawes,Bills,TE,26.0,4,3,4.520216,0.320216,1.130054,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Robbie Ouzts,Seahawks,TE,24.0,4,3,4.520216,0.320216,1.130054,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Carsen Ryan,Browns,TE,23.0,4,4,4.500488,0.120488,1.125122,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Dallen Bentley,Broncos,TE,26.0,4,4,4.500488,0.120488,1.125122,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Gavin Bartholomew,Vikings,TE,23.0,4,3,4.415824,0.215824,1.103956,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Brayden Willis,49ers,TE,27.0,2,1,2.175,0.0,1.0875,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Thomas Fidone II,Giants,TE,24.0,4,3,4.349516,0.149516,1.087379,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
E.J. Jenkins,Eagles,TE,28.0,2,2,2.165333,0.040333,1.082667,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Cam Grandy,Bengals,TE,27.0,1,1,1.075,0.0,1.075,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Cole Turner,Dolphins,TE,26.0,1,1,1.075,0.0,1.075,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Brenden Bates,Browns,TE,27.0,1,1,1.075,0.0,1.075,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Jack Westover,Patriots,TE,27.0,1,1,1.075,0.0,1.075,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Zaire Mitchell-Paden,Saints,TE,27.0,2,2,2.125,0.0,1.0625,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Princeton Fant,Cowboys,TE,27.0,2,2,2.125,0.0,1.0625,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Dan Villari,Rams,TE,,3,3,3.145,0.045,1.048333,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Michael Trigg,Cowboys,TE,24.0,3,3,3.1325,0.28,1.044167,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Khalil Dinkins,49ers,TE,,3,3,3.1275,0.275,1.0425,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
D.J. Rogers,Cowboys,TE,25.0,3,3,3.125,0.2,1.041667,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Dae'Quan Wright,Eagles,TE,23.0,3,3,3.125,0.05,1.041667,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Lake McRee,Steelers,TE,,3,3,3.125,0.025,1.041667,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
Quentin Moore,Commanders,TE,,3,3,3.12,0.27,1.04,2026,,True,https://overthecap.com/position/tight-end,2026-07-03T11:19:41.839933
